IMSI,EKI,ICCID,PIN1,PUK1,PIN2,PUK2,ADM1,ADM6,ACC,KIC1,KID1,KIK1,KIC2,KID2,KIK2,KIC3,KID3,KIK3
410022233344667,62E3684FDF02B1998946239F0ADC18E5,899222333444000267,7900,79505385,6283,33235323,79349266,40027245,0080,19F69188950285EECD7EB890A104E82D,35362280A3E69B439F2D0DAB79FBE54B,A959A0D80154A8F37DC847BAD6444E4E,11D90FD3C41F6FBAECFB5B30209441B8,0598F158C9DB9561C06A2C1F75C94A96,4B0AF45340732C0C4F4001565202E1AF,9A7EFEADCE0C0719A98DA75C03D24775,71EE11C3597FE6E1CE9287B3881B29E7,AFC28D4C4D09F01976CFECCD442C500B
410022233344668,51CDB78ECB6E936112D34E345798E15E,899222333444000268,6073,96334585,9422,83439413,49853664,68548310,0100,6C6D3F37E8AACCD43FC0A2A350C2F6E0,15A620EC623B95836DFA6293A8857079,57588A39E892499F6018A9237EF773DD,3754A165A8D505259EDBA6206763CAB3,7DE74026DF22BC4030CD5A96337BFC09,C568054F4CF0706C3950BF818625CF68,4FA4CB68C24A2DB4643FE76CA3DCE81B,E81C6B2605EAF748DF296F7266D0297D,4C90BDF4B4923AA34244BC459ADC7B59
410022233344669,D989334F8DD1CDCA8D51AF15427B3997,899222333444000269,1275,73399747,5496,99463060,20220312,22508824,0200,E8EE1BC042AACBD9ECF79CF347F3B1A9,AC72B192313F1B4563931D6733B7FD0D,CA383B2FC534F68D728378B3809923B1,D73257AFEDEC6CB41E67C5D1B4D566C6,FF237EDE56080D226C0BF8E963B56E2A,D68D24566BC92EFADD113CB827F6C9CB,4685C550D4F5052E2A84D61BF00D009E,62F735F7A88576A1A34BE31FF3DF659D,16418343DF66880C24C0F62022B105E8
410022233344670,FF8A3E774C0696D346CCB312E55AE24F,899222333444000270,5959,86771949,1767,83756920,94383760,48588784,0001,08DDF20EB1DAF637B67AECACC6A13DAB,AEDF96F8B18C1DE7FA31BA43903DDCAC,550CB339FCB044164E01F3F929653CA7,3E413FE4740782E9B158222777888494,0870F37534070D98C66A3F04BB64D967,C6AEF800497C9400CCDA64C7B5D788AE,B766CD384A74EE68C4FFABB6AA6A5E68,E22E91850BC27C516B36EC5F450F665B,30DFD25F5CAD08BA973F42F0C5480B75
410022233344671,2BDD8BF0D568870DEDBB5A1501948116,899222333444000271,3828,68635091,4434,30137333,56225598,31466634,0002,70BFEE08729459662488C366D78233EE,58D83A7DEC22A5CAF922CB3C18AEF12A,B9E66C5585589F71C3C88606F3E8E51F,15E5AC077C177971B9A7B45DD757A307,6C930A360626230C5E7FAC896DB32704,B91D892A19E08DCD9C8C68EBEDBC75AE,191A34FDC1F8636D08A4F2934F876BD3,D73664122F0FADF3A717EABFE29116EA,9D8AA385EEC3167FEC02CBAD35ADE22D
410022233344672,5BB7097328E06E430FA1DA21A1F32A1A,899222333444000272,3650,81311673,5354,86952152,97729135,94887202,0004,30506365EAF3C3CA813EC059FBD2A4D5,1E1B4FB4180F511E916835A2E956FD3F,238F350A38D38F21BD99876D1A9DDED7,5B8EA613E6A591C0D96654862769A1C2,1CD20413B28E52E7AA0308F439478104,7775C354E03D4BC737E8261B20E80BDD,0998EC201FC61EC8399102CE8E6746FE,6AAD548A7DF4BAD63F8D719E57609661,0611114417ED11DBCAF068471F935333
410022233344673,17FE84D938835C4DB2C394AFD709E281,899222333444000273,9180,75380912,1123,60123612,32684949,45314376,0008,90CE11AA6F89DFD6203AA41520C39A5D,FCE4BFA4FDA71DE3A785EA1361BDAD15,C69202F3822D17B11EB7C930ABBC735D,C254B63140462D2C88A264F71CE45067,E507D23307572CD115F1C5244FD19E2E,13B5F0FA91ABE283E3766DA326065883,51CE934B8C59856D5E3283DA02C79F16,EA06745C6C8463F7B691F0755AA03BCB,E3237F9722A36EB679AAF670152AACD9
410022233344674,BCB9B0868382AB44C70F15439379A335,899222333444000274,2760,53133261,6250,10506148,26003419,43580398,0010,FC59BB0E6FB8B0578D089C639B886A94,0C5696576102015E17393F0A1774AC5C,A32837C25C1BB0F1305464733DE1F691,13CFDECF8BFF1DFEE4F93CAF2048ACB3,F6EC998BFE076BFA3DE814502EB8D6FC,307B59617244E62AC3A2770DAF32E111,966EF30E34A4E8A4498C9D9CC1B0B19A,C2576467FEB52C08E79B2EE236DD068D,6DCD3533196B5334808660E1EAFE93C0
410022233344675,CC4ACED4C47F0A6ED09CA89D4E9DB5E3,899222333444000275,4464,54979555,9971,72888158,70365964,43162382,0020,B835A3FDE26F79A143AC633EB92B3593,DB4FDFE87397BC62924C2FA035820173,EFD2860B310C55580EF8ED9EA0D6AAF6,E5FF6DDCABFD721D95BF3EB573D74544,079B54DECCCCF646138D180A2B282214,69641F928BF17BF98E1EEF20A87E3944,6E654A2EF140E4BB7A3F2716080DA6DE,84E3E46162FE68FAFAD2CF6966D5214F,4CB1489DFF33BC4DA1455491DAE70FB0
410022233344676,95C2DFE3294B0D9CF9FE49B10AA11466,899222333444000276,3618,40440256,7251,11123745,15687993,94544247,0040,63804CE931053EDEC0E04AD5DB480AAC,16FF31591B91B000490E064433E3F030,03B60BFD6AA45D76665557DEB9FAB24C,A2F3B0B332CD44B1F4CAFBD72EFE16D3,76F3BCCD866E72FC4756B81D673C2A61,E2CA01B279815A64FAA8DA2F9CA13874,52723ADF6DC042ECE279FB2D1B16AFC2,9F610F0AEA3A2E3450BFF6A58022F091,5EA9ECE7D818C0D9E89B1D2217B85C37
410022233344677,E0FAAD7D8F3574891A262785DBF63913,899222333444000277,7628,38509953,4453,60772453,88012894,51297996,0080,F0D66933CBD4A7D6D05836A70E619917,93436B9C5BF5166D24FB7D553C45E883,293DDE9014DCA7E665944006015E4B3A,5A9A3EC9B9A0098C11A506DC11E4A488,46C2BB7ABBE288C9F86D622022F395A6,586D37DC0136E9F9633F6DB2C2BC4EB3,7A0ABCE33ECC935E310B4EEE06A80D7A,C269D206518E1F9387B16B3E2C9E5CF3,6F8E37E71C976D3E5EFF5036D9A10968
410022233344678,209B33D816A553DCDEA4791676B81084,899222333444000278,9250,43099943,8412,15494557,53109901,60997004,0100,565B6C01A9B9060F324BAE5A553CFD71,EAF174DD1DC8957CF6EB4672FD9A8493,2E0E68D5A3EE668BE5D78090FA7C4E76,E8F0399B03B1262B706C2D34B75EC1D5,71C3B9175D49CBAE11DE5F5A2986336C,C304BD4317CEE42B1FA8375A11495B6C,C9B549ECF818004AE059601146D84FB6,CE8D2BC420CB43C0A43834E4DF833E37,A7881C89181257FBF6E0CACA8EE099A1
410022233344679,2D70EFA1A08F13FECD4FB51BA6ADAD2F,899222333444000279,1185,96710778,3364,81702249,66079213,87921101,0200,9B395B42A9BD4329F5050F6A68B941F1,AE062B9BD915344B1C84F25967FC5C94,8B9B9175286A2E01E8D8116AF99E32C2,E62AC34B69B9CF0C2440984F2A216F1E,C3FABE46B0D77E4B8C566F7AFEFCBFEF,AF17D4C577990C592A81148113E23D03,C982A616A93D876C32F4DF478930612C,DA45048EED8BACE9C8326786553AA506,F531B26749E2C02A30A2EE082B6C78D6
410022233344680,0E9D4E28F995C53DC5EC60C34912950D,899222333444000280,8288,96242403,8429,21721363,50434605,82060249,0001,D657950940044214509A6109716030DB,2AB815CE6AD73821312439A3CFBC7FD6,3A21F5DAD79063A2BEB25F5753F9D30B,36165A63CFA0D67C9D976DE13D7A1E3A,92B04867958B0980EF0A0A7BFF2FB0F3,70F8E17707907AC2686809D350E037C3,D834E3CBD5EB7635BF4FEA0983CE1F54,CAEE28A676DCD9FE0EF03FEF5C00C33B,C86322E7222AE7FE35019E56E12FF828
410022233344681,8C5EB260AC04B91720E3DC0507BFC8D3,899222333444000281,3482,40657885,7974,91777597,50354109,44442930,0002,038C17B2E7316D64BDACBD537E33B5E5,F63A321B9007D1A27C81351C732FA6AD,2B2AFC55E3CCCAD2BEB9AE52788FB3BA,706BFE465F68D5B87FBF7A355D684EA1,10411AF63AF416488201951C59B222F3,28C5179FF34207000C172313FECA8040,669B65B21D258792A2893FD53BD8C327,1D0301D16AC65CF881E8F6E6D4027EB7,8408C3BD5FDD50719D12E84C4538134C
410022233344682,CBD916B8DC70B89792A6DFD3D1872E36,899222333444000282,6056,61456020,2665,55279399,27360112,86523479,0004,C420BEE174D05EE757B5815B55149351,82E08CD50B9FA4188ED69C8B2FE81186,246235463D4547362E7D526863AA34F6,971020B1C7506F0D5FA4C4421E83E132,926350154361DCC6CD1B6F44C593FF65,E00183772FC37CBB43807D48C148D792,26190B1EC9FA950DA8738F19AD293855,27AF76154F1D0D7E2005666A45DC86FE,412113966FE803D22ECF8E388981D7C0
410022233344683,EADE73A590EAFB52EE5628368532E678,899222333444000283,4199,51298747,8983,49642147,22957098,70887280,0008,814C45A356595F74AA98FC5DB6005A06,2DD1C125E58626135765BD9160273889,453B7BDC908A343CFFFA711384CEEDE1,E393085E5A520D05457B2242A57D4A39,C3888EFAAA2BF64D283A854E9810F2F0,12F17FD2F237299DDAC4DC2930ED3321,9304AEAED50A0C459740DA7BE0408CD1,77168F0EC037F61A06AC667A430B51FE,ABFC23503BF7628C3D36DFA17AEC5719
410022233344684,91DD54451FE360378E637CA44189855A,899222333444000284,2744,14039627,9800,33661387,28460147,46951878,0010,6C7745819B79901E702D84AA7CEB2A5F,4B9F23A550378DE1B210BF0A7FD00595,70029C6E96E6935C9E8DE4161707191D,55390EC276CD6589DCFD4953E9F9580A,7866C835858B9C87A8513F86AE79B48E,0445434013D0949E73CC4DEECE6520AB,F8B935CC782816960CA96A05CCDE5216,4E7B47441809DCFD790E1F1FFF81F49E,6321E0E764F333A752A1288CC998F6F9
410022233344685,7C6C7781A79CF5FE7378DD0626C7DF94,899222333444000285,5151,37629752,1718,71155961,19012416,87572186,0020,B498DAE0EC6C5DEF3FFF10F0BA71DB93,DADED065E3741D1188BBFEA9EF3B61CC,6ED6E10525331A4FB8B96C78C86EF74A,5275A76BF2DDDCD9F16A964F00BF4A4C,CCF9DE570730917EEF3858D31EFE7C3B,9DC8E0D11862D8A86402E2EE9ED27EC7,F105B38C85D29641778C0385FFB73B05,6BFE48A9C638AA271594C22E25135447,D1960AE9E319B97A36E954EE81EF6CDF
410022233344686,2E793FF175F5884052010396297A3DC8,899222333444000286,3419,28357374,6050,13797595,71326626,57637308,0040,F94FC261D18EA1E814C4A50983A596D8,7A9AF6ADBC1BE07DDD55B1F2FF718126,4222AAD2DCB5F2AD4FAE49B0640B9E84,D135CBD63C88F78A436E6724FB3B612C,82E9850C0E47CB637D2837B333EA840E,371126D73F9C64A8A5D03202CD0CD603,F00014991775CFA1ABCD768F109A556D,F9915BC95F604D75549F7FD7363E6AAF,C3B0C463B952512483A1141D4A32319D
410022233344687,CEB1751BC19339BB4E3E21DF8B5A73B2,899222333444000287,9304,18534023,3219,78071797,91568188,75807366,0080,36160323D35C7E720B1190BF5BD57CC2,7AE70A1C2D47A38C8212E3C6AFC4E92C,8BA9E09B961B48F8D8684A119C7580A3,09BBA56A300DFFF9E3B456D562BF64FE,70C1AA58B199306C4D847600F9ECDE6C,2E87C6D0F29FEB13D47531F375BD64A7,EB4A31379B70BBBD4BE281B080DFEC99,06636DBB2553DDD6655D0CCFC364B30C,F9087022103E5381D985DCA4E7ED9203
410022233344688,95E45DBD3A9D05B06D0552E7C6C4C5F9,899222333444000288,1540,79346333,8137,71995520,41242044,13129356,0100,849964AA466943B157BA68A53A0F3B75,8B9CE922FED0CC108B70E3C165595481,97F18FDBA757398D7346CFA0AE78430A,200AD55BDCB36F92A9FD6D5CC430E084,646F24ACF19D7991493CB5A6BB705208,0B43F416C38F562DC4A4F2A7C79199FF,229BA822618ACCBB105FC5FF836B4A92,657FEF2F9E6E1EF6B1B81E93B6D0A8E0,5209D03FAF9F1D865D5F8A1BEAC43651
410022233344689,28029EAEF9E860F804CF608E08B66982,899222333444000289,5756,55308437,1839,92107058,86897115,24764734,0200,968C737D1AD13BAA0C41C0FF1B7FF741,D844387332AD0E09232A6AFAD7FE71E8,37D24EC560B99B2DD3A59D92D1724063,046A2F629A83E941DBBB92CBEC80C119,5BE71C7EFD6E25BC5CD0352E8DB82823,71CB83AF2F300C81B3F9EE2C94D828B0,FE1FCA4188CE3D5354119B4BF6E5C389,3BC408D53109B20C007D09725FFD1DF0,B84579956AA86D45C7CE880DF989D075
410022233344690,385ACC4A1272226999B5CA0370212DB1,899222333444000290,5625,82033068,7189,12449779,95491735,94952864,0001,31D8A8664DB4CF084441C5F36EDCD443,28ECFDAB92AA52D5ED9A6F2FA601691C,B1AA62B8CDB5DAF260D6EB9BFFEB9515,233353E4BCAF51545F1DC88B95779CBF,45A2FF3B27FEE7E91FBB3F0E097A0117,4E2C593B387880C7A2369C13E966CD58,332065CDFD6E7FC1DB3DB092A796044E,3F308C97A05E441615F7A2B3EC388CD9,E5248F0FA7DC8A233D74B231DEED01A7
410022233344691,01687237ACA433912EF74C9DF3178931,899222333444000291,5707,83229595,2076,88523538,92698517,53460933,0002,FDF275C91E23E575954D8E9BE8D96D85,CB656F490FBACCAC07206005B440391E,9133DBC55147B2B408169CB2C570C0A5,F5DC413683F428709D3D5ACAE76FDF6F,946AF7FA8996477863F095C270C1BF9C,17C140915C68E4F3B384455DC3C5F4AB,5D419484115347A6BE25FD9A9ADBF505,2E9F6AE66B8AC1327FD595C9C659074A,2D5E9B138D77E64CF365C820FDFD8674
410022233344692,FA76857A932E301B639290028F3B2810,899222333444000292,2870,80156413,7537,45311389,30789689,45339863,0004,C9F20FB79E09C5A5074F1C5E1836EB6A,AC1FAF4A2293680BFEA05E4CB488DBEA,7FFB4C20EDBBE943E530F08CA3B93B55,51711971B777486A4B5957AA34562EE1,1A0BD0815F8EE68CE7695879567F03F9,5CE5ABFEB8ECF74631E0B7E5223D3401,26CB1DE59D3AE7CEE470C2FFF2851408,20C588AAC04D6D9D7F906F5C9E4A6963,D7DC4F7B4E16325220396CBF141611BA
410022233344693,2D26BAC3293A5FF0687867B6009C92E2,899222333444000293,6311,47133405,3416,93090391,95174502,58817122,0008,C4EA61E253E42E4053976924C95E5CFA,BF3707FC6EF013F1602296985DC12494,D77B4A3F110EF96DFF6B8596209D7E33,4C05F5B1132F6FA228A59852D458121C,69CBA5F03AA1E81F1CB064DAC6BC07A9,6422D8FD8EF056E264A63983052CC2C9,6393B26E361951B55D23982261B6970D,AB2F28E36CE6C9516ECC4967AFB2B2BD,C59115EFD112E8B890A5EA7BED832E0C
410022233344694,28A7002FCC368E2BD03355E5A6A76040,899222333444000294,4824,84957070,3808,37335111,76264143,17675293,0010,49BE2CFA830B9F5A1B80824D4433D9F8,1423F29B59653AE48AD364002723B266,4A4C24507A2C1290CC5B9AC4FFCF8EED,FF71BE73F4D5841A738E6C58CF687F73,36AF1476D94695D7BD501B960C2D3D4C,17FA50A75AED508763E1FAB7A3D114D3,B6547A1B37D30A2726AEC2F94DCBF017,3204F9C3B6628F0390501D1C69EC3107,4BED2FB93B45C130184C292BDB920473
410022233344695,BA4E0F062D5E1BBD3A562AD86F45A9DE,899222333444000295,9074,53726945,5537,50707245,70197261,74777093,0020,19D1F6B285046F6BC3CA6540A45115FE,4ED8950503CC6EC282860C975BCD1062,BCCA250AC001716DC71633DEE477FE97,5E0356D0B1D14C07AF513F582DE90FB7,D1B778785BA9C5491FC853C66F7AB501,AA0A4A9509F17F27CE9D0258F6CC9D9D,017DC740F51FA64B09C546312A8965E8,7270E4156A3E305E2579C2C1971A48CD,14D00AEF586876166EB839EA090462C6
410022233344696,4384860D26DDDEBF6E38F3843C2F6DBC,899222333444000296,5483,92708358,7737,20663104,41221313,40611098,0040,2F5BFD9FBE1738A81515FB3A3A598050,ADA840BF0607730BED9089F35D82C375,3EB7A520C735ED5A9B2E4098D596DDEE,89EA1AFFAA1FE4DDEE3E6AEEE7752C09,EBB78E64D4A24BCE7E9880E7E689DE6C,16E0C01071BB810614FFE5A61E19FD48,637FE868A9DD5275413172929CD37A89,9A6445B09AA97A6AAABCF05ACB8EC99E,2DAF2C3E5D0E6F98DE6571E317E8AB3B
410022233344697,A31DB5A7E2D9DE25137AB9F3D6104A71,899222333444000297,6792,87710689,7203,81209153,45533462,38429153,0080,E8919B08488C7ABA3CF8E2FA7FB9902A,4C79D3DC79EF91A3834050A80A6E2661,07225C45BC7CF0A03BBE798C9F4F6D8C,3DFF292402497DE3477F87FCA6F04343,EBCBF297B830A80B5C23F05A6653EB21,ECBA3BBC667D468CB075B7CFBB05A5C0,ADB6F29D2E88A5BFA7572F0FBF7EEBD8,9CC613D442A9B9BB5601E55052BAFB62,BD6A68090FE930CDB9B95F514AEA4FD1
410022233344698,D1D5D0D58B1DF3D14E843DFB93714B12,899222333444000298,9359,28067804,3303,15159337,58383774,89962420,0100,6AE8F884887088860E28D8592EFC8BBB,8BD87C9B299EE6C52F84346F57570218,D66FD4198DBE7C4853A18B74106FD153,C56B6C541EC4A974B4ECF511895E0E51,4F8C2E49DFDD5AE13E42BBE801A9E448,415870DBD754BF965ADB68A92B7A579C,D8174E9CC012E4E14225D30348FA97EA,39A3D5F27EEA97CB61D9797E6FE34226,B9CF5F62D93CC5C12C1AEAA7144AA880
410022233344699,8EA9F6E2B033943B3F09DA38888CB2C2,899222333444000299,6184,61781501,7113,50625412,52886715,51118924,0200,C818A1225A32CD10A82DD686863E9AC4,C91FCC98118F36D0A49816F2A98EA379,2F53CEF1188B007C0BE8CA76E18DAB6F,C32DA2DFF58A592AC0A2F67CD2A5AB0F,79F64201230CDC08BFFF1A3FA6BAC9C7,11A963F9197BDED26BE6CC0E54857FB9,42E1710C69C1F14B40C2E556E2554F9B,235540C1B0A0EB110CC8A1EFD4C93740,E4D20E309A0B0E5DF9152A4DDE6FA89D
410022233344700,274D3FD69CF5D4ACFEDB1F6FA6CDDC16,899222333444000300,7154,98665048,5848,34049273,26935218,45971195,0001,44A9A83B7FEFF6B05C19584950BAF09A,D47E0BB264C595FF8845BFCD002F1192,F7ACDB80E261339449F92E44A18EF15E,27D496E2766B6F82BE65D60CDAE9A32F,A730D71A08166395164E9272BCA32079,792CD9C7358406FCFA7F2EDFB5109338,71E481C7CB685DFACF062009BC75F392,5005DEC3732AA13B88CBDF95EB1738B0,F514EEAC414A5DAEE48F6466CDCDB44E
410022233344701,97FCE6347D3D2855DD433E47A55C9E39,899222333444000301,9062,46842790,6130,20195560,62515105,68839615,0002,EBEB25212A41F0D071F5A72AA5C5F24A,01A299F365B91901143081CC918BCDEB,960E278531CE367B20DE8B835A5DC56C,A7745AD301C2CBB4782301E9C98BB9EC,81845DE4FE9C60FF8A4703A6EC694C96,78FA4972D258179D74D0E25A56EDF9EA,E8687C42484E4312EE2DB35F57CC4408,EEBDDDA60AEE56673E883D38022F9E8C,F2F1D31138EDE36FDA21A2522DD6044D
410022233344702,03087EE885AD0EDFEDC924264491B75F,899222333444000302,5325,78685789,2695,22480185,91690068,78980675,0004,51C344E7B1ED8DEA36ACC5CF7198D927,49AD64293BAF27D81AF50F6F3B824F6D,D743614591AA089ED7B3BC27281EABB6,D1D279BB15BA1AD9DDE9CE57F68D19E9,A71284E2BDBE2D99B8D96265714C57D4,D219582AAEEB6DB529BC881806979C01,71A1CFCED3ADD92F652185D166BBF591,729F369BD82AC2900F571282DA6BF27F,B59856EDF499D92C9B7AAF937BD7E2F8
410022233344703,DB627A27FE74D9BE7F963D4F498F7EE6,899222333444000303,2429,80935102,4831,62123757,50817946,97279326,0008,92E4FDC7467E76DB68748315C93CA997,B83FC1D4F1FEDB9701153FF96F776FF5,25352D2ED680AEAB9FC6E551CE3D0181,DEABAE48712E49CBAC28526BFC557387,22613FA6D82136AF9380E9D778BED695,369D2C9AA4C71244E01607149331725B,B9C16B518F8E2AFAB529BAD634047AB5,9DB3C8F3389C6B06F9456C88FFA57427,E1839321A1E7421EF5EF810FF6CE2DF9
410022233344704,2A3DEF39E3530CA0FCC68E138BC94521,899222333444000304,8079,10854611,1320,27866676,22043958,38400528,0010,84F6CB9A68578D2C68AE31A348D14AC6,5F31A56E6725A95A339266CA90276491,FA86B2ECF390BCEE1486A50426A6CA70,DB7ACE35EDC7997BAC4F279417F7D599,B9B1C3A1845620E56594D321E82A6C6A,5FA11F627D3471022C2C89D7512BFD5F,7050C38D49CF6E5F3B1C15380E967357,47359FBD4178485598289F5B698E5CDF,BBEAD4DD9405F752556F3A320F1AE9C4
410022233344705,A96E8BB8C034EDE8E501DD641B59A089,899222333444000305,8984,78776160,9398,77749501,91208533,41109457,0020,EB38E18DA0EF201D3770E017A85A08BE,A4EC832B3A892C1C0E1A24745C31A3DF,245C4134444392A546D85D45E446025A,782C1F7515CD62914C0CA2217D4B8567,1A9A6D95E8B4719940F99E313A62DC3C,72C80D7A8E1E2893F95085FBC48A61B3,65608006F4163527C520DD3BD6236FCF,E4EC0BC9BF6C014C719E45C2BC4199C7,A6721A85EB7583B15E08C342DC7A99ED
410022233344706,BC6A6C5824879BA7154D480C2F847C4E,899222333444000306,7413,88217937,8529,39934666,20020813,52031754,0040,565E0BBC40422FC29846D635952B2585,1343952D451D6EC6CD80526216C0E4B6,070467B62228593C07A974DC9946874A,20739EB856CAD5B31275EF67C11CDC4A,095F55452F6BB3F4E143FA800150C714,D2C5E8514F5049F54FDCD3942B0455AD,A228F819BB8968E6D3620B8831028C45,31E80B78886D4676816F350DFDE61399,3FF1BD153F3F3BEC69EF8D84874A27CC
410022233344707,FA25FC87157AB46FBD0C1B3ED772B860,899222333444000307,1278,18461457,7381,65322520,22997853,68140227,0080,D75B7E392324F3FA0A2DBAE93304845C,F5FF6FDDC01F8E26E41870014FB0028E,A3B1483DA642626494CE2ECC2C48AD34,EA3984D1FB6C6C58F69BC8F42B577BF4,E4219EB3EB2931A9888B991B283E4D72,7B1A0CB16B98B0EE5E80A1AE84E04788,8C27728181233DB58125695F8D317B6B,D2410BF5C117347E3DBD5DBAC159E2A6,9C07323CF4B2827366450FCA40A3F4F5
410022233344708,DF362BE361CFB91FFF5F8CD1D15EB886,899222333444000308,9048,24134338,2846,57978559,94428049,36367052,0100,E0216A9005B84775FA2F1B2580FAA5F6,1411E881DD3781D4F455C2772C92C251,01B68F0DDE353D0EAD3BA235C80282CA,ECFB8C3D5BC8AD1366B5E97D4B3E2198,01CFB8A4BFC14283BF3EFC510476B2C5,15FE7818798C5A5065C7DDA03C821E70,79340538EBA377F994A1E218F4401A16,228725F9E8AE03E0A703CF319ADCBC1B,B71610C9A47CE3129166208BBE86473E
410022233344709,CCD595ADF2878385ED857983713D5C84,899222333444000309,9311,75502230,9584,96278478,54722852,54409454,0200,FD981476BBA61CD8CB5E054D5DA0A8D0,DB9493D6AA4675AE773068091D5DAE14,6ECCCED1F1FBC9AEF63468C4E9C2EA25,76362F2FA9BAFCD29C65C2EBF2263C1C,81137EE59BCDCA98624572E9CE865949,71C8C15E0FE0E5FB1B48BE9177F4B232,D2A9D453C430411665208006A102158A,D137053E7AA15059657B7798C2A2C35E,BD8BE87D37F8E519B6B0A5CEE5E907E5
410022233344710,A402DA2835E5034140DC3663DFAF36E9,899222333444000310,2671,48446657,4960,25351515,57055441,55390876,0001,286DE7B4843380F684634F6C78F8DD6F,72A15FE8F1E8F87B71551CF958DB834E,FB43F8639F73D8256F0373192B594791,215A657EB2B116AA3A5BD37B219B5AF7,4380F4DAEFADF636AA305B71EA044F43,9DE05417A591F6DA6675224237DFEC67,E511B26321B7773A28FF6D790060E5BE,3D87ED62DC20C23077F8796B55C661B4,6DF07052F83C6049246D8969152F4D18
410022233344711,DA2974E30D702B30FD2D2010B7E82035,899222333444000311,5353,23719796,6544,83206453,36644078,82508224,0002,BD3E525FBA231EF146EB23E8E07E70C7,6103027A4F5F1A2A00512FD446B5E5F2,A38684244D44E61D08980522A48159A9,C743829C9A0AB3BF9EEFD8C595443547,E3BFBFD2356D80858E71EFECFC61544F,ECCA98D396CC86ACE8A146F02ABF4D64,EA2C1A6D7169C5638E96139ECCECD5FF,7B2A3F6C6353FBB688C3BC6640F50572,4DD152A62FA746D212C9C90528DA0CE6
410022233344712,7693393BB93584DD8B5AAB527FD336D8,899222333444000312,9578,72034310,5759,61429871,10583320,63644952,0004,D24200DA81DD774B9E4091041226B009,1CB41DF48AF4AC3ED6A5350F8C17743A,E03052D9F34C1A4A06452607F1E9656F,459EDE2BDF4F0D29178B2830F98C1D20,A8920AD2C01A96262A4525B1B3291424,5CB4B37216A8A03C304111A4BAA1F636,DED89D823D2E60B33DE865DD51374377,0AE16F497F0D2FA1B34AE5D28320F98E,DD807F8DB46145F9DA8322695042DF59
410022233344713,EC0737261008763945F2D07994552A19,899222333444000313,2343,48771936,9808,86516845,73847106,45972483,0008,466C8FC98A617EB589B99B136F841435,04D54E5B870CB9758142450C2892EC50,98F4847A7D165102091F6DEBD3AAF65A,B70585BD36F40BE2360C7396523EF8C3,9C2EB7CA9723ECE8A6E95C60A2F6C3D6,F824E1EC4F571C739AB9AA83226BAA8F,890306ED06DBB758FFADAFDE95313784,62CEF35C8D4A6A03A408C7CB6AFC74D4,EF1B0F444B1391B9AE0FCDB170E39A13
410022233344714,09877EBFFEE13113BFBF8C08D74E14CC,899222333444000314,2913,36375528,9443,91431943,99507018,69546037,0010,355B9E973B49DB06439CABD3EDFA8782,D687E03F670BEAEA84F2B80564C1D351,12CD6D9C653080D94E3915C06FC49AF7,36B47FDA49608210D0BAC44E37B264ED,02DC76DB8989F18226686254F04D7644,C8D41E422ADB40EED942A21163996060,559397F07A3B4750BD0E677ECD00E9E5,B691DC6293542D80BC3EE23EE73AD2F8,83565EF0199B140D3E6391260B9419EF
410022233344715,2E496B0A3D6F918226097A5358A51AD8,899222333444000315,3821,15445122,6629,30981597,90670503,60855879,0020,5E6BC3929A714C1C98CE9694923E87A0,D792683D4F38EBA4FD6D46FEE6A48EB0,DA8843630D57069002F323E4417EBCE3,DD9493AC09EB86A10FC5C5492B23788C,A1B9D40778D5D06524F2EC7DD4BCD95C,985D0068F79F2CE4172BC7B1999C0574,EEF42D9F966B0CECDCDF8F74474D8D73,B16587E2F9FEE46C7F11A9F258DAFBA2,2A5C800FCEC324B31EDF52A0A77B1AFC
410022233344716,2361786103C56D27A478B7A208732DAD,899222333444000316,2240,58702998,9391,39900086,41412612,82390131,0040,F27BB0D440DEE93AC861FC23FCE09867,3FD82B7DA2F9D73625622C5DB1E2EF0E,4636515883E6DE5A581292817166D5DA,F40CB62D8E06E90C16C41EAB6601A295,95E860816EFCFAB73AFAF9ECA060CAF4,635C5BD59D06216EBD316FEE62A474A5,24523648C3290293B7915891C4C8B2DA,95AFB054DD8E116528D9B905C6BA12F8,BD454B9D0A92158D4E5BB2E0DA176118
410022233344717,0015E045E1D614CE182435183604B9F1,899222333444000317,3885,12829531,4437,44922563,21131715,68372711,0080,3A40192AE9E966CCA502E67C01C2EDA9,7BAEDAE0D611655DB9FC5BB657A9EDA6,6EDDE650550CB87906D608E9412401A0,A3DB6DAD6FD4BA5C7C55EFC1FFC64092,E2AA0CA4BAD94A23BDF7F3BF595373C9,187EA286DF37B332484CE0B4E9C8693E,8F327FDE162A41EAFA3F3FD2984341D6,71848AD6ADFA7A55EC17304A9EC1A5DE,EB4B2216158F0AA37CB7C1B12494B9AC
410022233344718,449236DA7D8194E309B40936FF789214,899222333444000318,5287,81088450,8691,31592785,49090743,32453842,0100,9F6308EDC3BD5D0778AD05500DF03F83,02C401CB2A10574A03686618E391C680,772773D46CAFB70AA1736619855A721E,47649779BDB3FFCD9E947940B40C8638,8E50B3C5C54D1456690B786AA12829CB,3F7BDA15C5769D08A28C1EDB4EDE40FB,38E7506DA5789EB7037367147C885AAE,3942B9CCA1436401ACB31DE90FCE1A4A,DF96F063F5D24126E57A58D08D234EB9
